,Unnamed: 0,SIC_early_happen
5420,476,0
5421,8424,0
5422,6947,1
5423,7945,1
5424,2879,0
5425,1608,1
5426,589,1
5427,8773,1
5428,2129,1
5429,6324,1
5430,2922,0
5431,1676,0
5432,3243,1
5433,772,0
5434,462,1
5435,8547,0
5436,9458,0
5437,5965,1
5438,4105,1
5439,6028,1
5440,8393,0
5441,6756,0
5442,10717,1
5443,11557,0
5444,4487,0
5445,2816,0
5446,3049,0
5447,6266,0
5448,9121,1
5449,5978,0
5450,10189,0
5451,10905,0
5452,1173,0
5453,7232,1
5454,292,1
5455,945,1
5456,5838,0
5457,6300,0
5458,10439,1
5459,2490,0
5460,1742,1
5461,3914,1
5462,7963,0
5463,1568,1
5464,1985,0
5465,10795,1
5466,1869,1
5467,1435,1
5468,2100,0
5469,10779,1
5470,1424,1
5471,8298,0
5472,8185,1
5473,8867,0
5474,937,1
5475,9402,1
5476,2392,0
5477,11198,0
5478,5889,1
5479,4968,1
5480,650,0
5481,2377,0
5482,6518,1
5483,5006,1
5484,5738,1
5485,6903,0
5486,1082,0
5487,126,1
5488,2081,1
5489,701,0
5490,1893,0
5491,3558,0
5492,3808,1
5493,4468,1
5494,10642,1
5495,532,1
5496,6283,0
5497,1828,1
5498,11307,0
5499,744,0
5500,3421,1
5501,10942,1
5502,8551,0
5503,10022,1
5504,10120,0
5505,5126,0
5506,944,0
5507,11106,1
5508,2624,0
5509,9543,0
5510,1976,1
5511,1666,0
5512,8346,0
5513,7871,1
5514,7255,0
5515,6227,0
5516,5813,1
5517,6182,0
5518,1732,0
5519,9201,1
5520,4028,0
5521,10299,0
5522,10281,0
5523,682,0
5524,135,1
5525,8026,1
5526,8499,1
5527,5552,0
5528,6223,1
5529,1151,0
5530,6174,1
5531,5294,1
5532,9707,1
5533,4575,1
5534,6397,1
5535,6284,0
5536,7954,0
5537,8231,0
5538,2759,1
5539,6959,0
5540,5604,0
5541,10245,0
5542,8426,1
5543,9157,1
5544,3608,1
5545,3977,0
5546,447,0
5547,6895,1
5548,160,0
5549,3182,1
5550,5716,0
5551,3189,1
5552,5270,1
5553,7393,1
5554,1582,0
5555,1923,0
5556,8770,0
5557,7800,1
5558,3191,0
5559,240,1
5560,4229,0
5561,10351,1
5562,10569,0
5563,1323,1
5564,6693,0
5565,19,0
5566,5818,1
5567,2064,1
5568,5799,0
5569,7368,0
5570,7608,0
5571,9738,1
5572,436,0
5573,2674,0
5574,7949,1
5575,8113,1
5576,3478,1
5577,7675,0
5578,5034,0
5579,4630,0
5580,7996,1
5581,2972,0
5582,6431,1
5583,8461,1
5584,7416,1
5585,6146,0
5586,1246,0
5587,5745,1
5588,11466,0
5589,1349,1
5590,10584,0
5591,7097,1
5592,2907,0
5593,5493,1
5594,5847,0
5595,8658,0
5596,10581,0
5597,7656,0
5598,6171,0
5599,2385,0
5600,7518,1
5601,834,1
5602,4212,1
5603,6243,1
5604,10063,1
5605,9002,0
5606,10480,1
5607,2897,1
5608,7163,1
5609,163,0
5610,9342,1
5611,3966,1
5612,5555,1
5613,11391,0
5614,1531,0
5615,507,1
5616,4949,1
5617,7749,1
5618,2487,1
5619,3283,0
5620,3274,1
5621,4311,0
5622,6371,0
5623,5960,0
5624,6569,0
5625,11105,1
5626,11161,1
5627,868,0
5628,7512,0
5629,6204,0
5630,9214,1
5631,3402,0
5632,6785,0
5633,2738,1
5634,1459,0
5635,581,0
5636,10346,1
5637,8460,0
5638,8907,0
5639,2568,1
5640,5301,1
5641,5458,1
5642,2950,0
5643,11295,0
5644,6277,0
5645,9512,0
5646,5107,0
5647,6786,1
5648,10297,0
5649,7908,0
5650,3927,0
5651,10790,1
5652,3100,0
5653,5060,0
5654,1669,1
5655,5146,1
5656,6044,1
5657,9987,0
5658,580,0
5659,2486,1
5660,1362,0
5661,6511,1
5662,1162,0
5663,1065,1
5664,4817,1
5665,141,1
5666,2269,1
5667,4631,0
5668,8507,0
5669,109,1
5670,10329,1
5671,9963,1
5672,2696,1
5673,10571,1
5674,1250,0
5675,8155,1
5676,740,0
5677,2111,0
5678,8001,0
5679,7494,1
5680,6630,1
5681,7896,1
5682,9264,0
5683,6408,0
5684,508,0
5685,972,1
5686,6049,1
5687,1675,1
5688,9984,1
5689,3456,1
5690,7120,1
5691,1265,0
5692,3979,1
5693,4449,1
5694,1303,1
5695,3394,1
5696,2489,1
5697,2751,1
5698,7014,0
5699,8882,0
5700,8758,1
5701,5298,1
5702,4952,1
5703,6403,1
5704,9284,0
5705,4841,1
5706,795,1
5707,1563,1
5708,10799,1
5709,8209,1
5710,4862,0
5711,1354,0
5712,7906,0
5713,1031,1
5714,3547,0
5715,6892,1
5716,8385,0
5717,7235,1
5718,7770,1
5719,2044,0
5720,11290,1
5721,9536,0
5722,1748,1
5723,4152,1
5724,11320,1
5725,6773,1
5726,5024,1
5727,11068,1
5728,1300,1
5729,7323,1
5730,598,1
5731,4947,0
5732,9335,1
5733,4280,1
5734,11232,0
5735,3294,0
5736,4255,0
5737,10813,1
5738,10002,1
5739,6579,1
5740,8194,1
5741,5407,0
5742,10688,1
5743,4279,1
5744,4182,1
5745,384,0
5746,7706,1
5747,2089,0
5748,10689,0
5749,4062,0
5750,9355,1
5751,11523,1
5752,10558,1
5753,4612,1
5754,5207,1
5755,7118,1
5756,6838,0
5757,4716,0
5758,2650,1
5759,6295,1
5760,1448,1
5761,6054,0
5762,1640,1
5763,4838,0
5764,9285,1
5765,7008,0
5766,2140,0
5767,1444,1
5768,2248,0
5769,11322,1
5770,22,1
5771,1825,1
5772,511,1
5773,4115,0
5774,4325,0
5775,5850,1
5776,4670,0
5777,7667,0
5778,2378,0
5779,2292,1
5780,481,0
5781,4920,0
5782,7264,0
5783,7891,1
5784,6424,0
5785,10586,0
5786,3543,0
5787,10223,1
5788,10889,0
5789,8610,0
5790,5184,0
5791,2607,1
5792,8183,0
5793,10543,0
5794,2682,1
5795,8780,0
5796,3724,0
5797,7061,1
5798,3560,0
5799,2114,0
5800,1053,1
5801,7725,1
5802,5865,0
5803,3471,0
5804,9023,1
5805,2476,1
5806,670,0
5807,5261,1
5808,9277,0
5809,4156,0
5810,9330,1
5811,5271,1
5812,7262,1
5813,11235,1
5814,3624,0
5815,5740,1
5816,11035,1
5817,1002,1
5818,2863,1
5819,8082,0
5820,9246,1
5821,5281,1
5822,6067,1
5823,7176,1
5824,236,1
5825,5875,0
5826,7197,0
5827,6986,0
5828,1973,1
5829,9006,0
5830,4112,1
5831,11117,1
5832,6363,0
5833,1952,1
5834,11047,1
5835,6313,1
5836,3722,1
5837,7079,1
5838,11191,0
5839,7273,1
5840,10269,1
5841,7038,1
5842,3998,1
5843,10072,1
5844,4657,0
5845,2012,0
5846,4442,1
5847,5833,1
5848,79,1
5849,3102,1
5850,3435,1
5851,1353,0
5852,7620,1
5853,8238,1
5854,5763,1
5855,6994,0
5856,161,0
5857,4026,0
5858,44,0
5859,8565,0
5860,6148,0
5861,348,1
5862,1047,0
5863,4522,0
5864,7091,0
5865,11500,0
5866,8111,0
5867,9038,1
5868,10839,1
5869,6318,1
5870,2912,0
5871,1677,1
5872,5655,0
5873,7226,1
5874,7413,0
5875,5465,1
5876,5282,0
5877,6131,1
5878,5739,1
5879,10706,1
5880,1321,1
5881,7006,1
5882,4429,0
5883,7187,1
5884,7690,1
5885,6390,0
5886,8864,1
5887,5575,1
5888,11512,0
5889,915,0
5890,10310,0
5891,2833,1
5892,10772,1
5893,7606,1
5894,9210,1
5895,1830,1
5896,1668,1
5897,11495,0
5898,3816,1
5899,3401,0
5900,1552,0
5901,9347,0
5902,2840,0
5903,6617,0
5904,7742,1
5905,2093,1
5906,5951,0
5907,6701,0
5908,3437,1
5909,10110,0
5910,4072,1
5911,10927,0
5912,1514,1
5913,9924,1
5914,6586,0
5915,1899,0
5916,7267,0
5917,323,1
5918,2189,1
5919,10254,1
5920,4685,0
5921,863,1
5922,11531,0
5923,1519,1
5924,4514,0
5925,147,1
5926,1710,1
5927,6911,0
5928,241,1
5929,2985,1
5930,6818,1
5931,10878,0
5932,11173,1
5933,9373,1
5934,3149,1
5935,10489,0
5936,7442,0
5937,860,0
5938,6724,1
5939,5379,0
5940,2687,1
5941,8051,0
5942,4262,0
5943,4975,1
5944,1571,1
5945,6143,1
5946,7907,1
5947,7683,0
5948,6134,1
5949,11488,1
5950,6975,0
5951,10227,0
5952,8987,0
5953,10503,0
5954,2579,1
5955,8804,1
5956,8286,0
5957,6094,1
5958,5330,0
5959,7223,1
5960,2606,0
5961,10789,1
5962,5422,1
5963,8246,1
5964,6656,1
5965,8588,1
5966,5075,1
5967,10497,1
5968,6945,1
5969,4633,1
5970,9746,0
5971,3229,1
5972,8072,0
5973,11055,1
5974,10054,0
5975,5440,0
5976,8932,1
5977,2125,1
5978,5782,0
5979,7328,0
5980,4991,1
5981,551,1
5982,7271,1
5983,11494,0
5984,9100,1
5985,2640,1
5986,11090,1
5987,6841,0
5988,8018,1
5989,4437,1
5990,5779,0
5991,6774,1
5992,1334,0
5993,11040,1
5994,7186,0
5995,8781,1
5996,6498,0
5997,4871,1
5998,3532,0
5999,250,0
6000,459,0
6001,5099,0
6002,7011,1
6003,9887,0
6004,4114,1
6005,7890,1
6006,2276,1
6007,11167,0
6008,6848,0
6009,1044,1
6010,9050,1
6011,1585,0
6012,525,0
6013,32,1
6014,5482,0
6015,8084,0
6016,4848,1
6017,4650,1
6018,5825,0
6019,253,0
6020,1963,0
6021,10994,1
6022,5384,1
6023,7581,0
6024,4009,0
6025,10180,0
6026,8005,1
6027,10617,1
6028,10955,1
6029,9670,1
6030,10125,1
6031,10250,1
6032,3632,1
6033,6981,0
6034,8676,0
6035,8087,0
6036,1782,0
6037,1352,0
6038,5337,1
6039,3428,1
6040,1063,0
6041,1983,0
6042,718,0
6043,1231,0
6044,11377,1
6045,10978,0
6046,890,1
6047,3828,0
6048,3219,1
6049,9775,0
6050,5660,1
6051,2457,0
6052,11144,1
6053,4792,1
6054,11104,1
6055,7101,0
6056,712,0
6057,2690,1
6058,8456,1
6059,7123,0
6060,4734,1
6061,6059,0
6062,7080,1
6063,7088,1
6064,4573,0
6065,9099,0
6066,11185,1
6067,5039,0
6068,1131,1
6069,10418,1
6070,2836,0
6071,10352,1
6072,8277,1
6073,10005,0
6074,8601,0
6075,433,0
6076,5676,1
6077,7937,0
6078,4184,0
6079,3429,0
6080,8443,1
6081,4784,1
6082,3872,0
6083,1548,0
6084,3302,1
6085,9299,0
6086,6988,1
6087,10043,1
6088,4729,1
6089,5605,0
6090,6677,0
6091,9120,1
6092,8637,0
6093,6839,0
6094,7638,1
6095,8025,1
6096,10199,1
6097,3130,1
6098,6323,0
6099,7744,0
6100,6336,1
6101,3782,0
6102,3687,1
6103,388,0
6104,10759,1
6105,4563,0
6106,6585,1
6107,5997,1
6108,6114,1
6109,9187,1
6110,9620,0
6111,7835,1
6112,11460,0
6113,8261,0
6114,86,1
6115,3169,0
6116,5258,1
6117,2736,0
6118,6021,0
6119,1817,1
6120,3723,1
6121,1783,0
6122,899,0
6123,597,0
6124,9835,1
6125,1999,1
6126,646,1
6127,7260,1
6128,4098,1
6129,11339,1
6130,8227,0
6131,4776,1
6132,1367,0
6133,10703,0
6134,7166,0
6135,6381,0
6136,7628,1
6137,5415,1
6138,10379,0
6139,3798,1
6140,7679,1
6141,3185,1
6142,9191,0
6143,8831,0
6144,1856,0
6145,9177,0
6146,3896,0
6147,107,0
6148,8357,1
6149,10014,0
6150,4288,0
6151,8036,1
6152,6539,1
6153,9312,1
6154,4404,1
6155,268,0
6156,4388,1
6157,10549,1
6158,3311,1
6159,9819,0
6160,588,1
6161,9914,1
6162,1931,0
6163,4456,1
6164,5729,1
6165,9189,0
6166,6494,1
6167,9715,0
6168,9486,1
6169,11274,1
6170,3862,0
6171,11089,0
6172,1113,1
6173,10514,1
6174,910,1
6175,5380,1
6176,1164,0
6177,9881,1
6178,2537,0
6179,8633,0
6180,4042,1
6181,10963,1
6182,11162,1
6183,9736,1
6184,1877,1
6185,2517,0
6186,2982,1
6187,11188,0
6188,203,0
6189,3594,0
6190,4174,1
6191,7406,1
6192,8931,0
6193,2823,0
6194,9108,0
6195,3496,1
6196,2166,1
6197,973,0
6198,7903,1
6199,8061,0
6200,5545,0
6201,11220,0
6202,3406,1
6203,171,0
6204,1664,0
6205,930,1
6206,6239,1
6207,1758,0
6208,6106,1
6209,10485,0
6210,9952,0
6211,11210,1
6212,4478,0
6213,9240,1
6214,1060,1
6215,8263,1
6216,9913,0
6217,5347,0
6218,2547,1
6219,8717,0
6220,11202,0
6221,5058,0
6222,10452,1
6223,7469,1
6224,8702,0
6225,5470,0
6226,4183,0
6227,9696,0
6228,2040,1
6229,5560,1
6230,9805,1
6231,10964,1
6232,11469,1
6233,9493,0
6234,3313,0
6235,8197,1
6236,10403,1
6237,10266,0
6238,11028,0
6239,7210,0
6240,9263,0
6241,2545,1
6242,1335,0
6243,2647,0
6244,6247,1
6245,9970,1
6246,6152,1
6247,7087,1
6248,576,1
6249,10093,0
6250,6536,1
6251,11323,0
6252,8189,1
6253,371,1
6254,7812,1
6255,11025,0
6256,8135,1
6257,2525,1
6258,11330,1
6259,8364,0
6260,8176,0
6261,2741,0
6262,5712,0
6263,11002,1
6264,995,0
6265,3390,0
6266,4218,1
6267,9098,1
6268,6265,1
6269,10220,0
6270,1957,1
6271,6184,1
6272,105,1
6273,5272,0
6274,488,0
6275,11006,1
6276,4713,0
6277,10674,1
6278,9585,1
6279,4458,1
6280,3852,0
6281,5405,0
6282,10739,0
6283,4506,0
6284,8892,0
6285,7552,1
6286,7886,1
6287,5916,0
6288,2996,0
6289,1535,1
6290,4203,1
6291,9870,1
6292,10901,0
6293,1908,1
6294,6346,0
6295,4263,1
6296,392,0
6297,7412,1
6298,3935,0
6299,1381,0
6300,10625,1
6301,5041,1
6302,10986,0
6303,4036,0
6304,3949,1
6305,5657,0
6306,4085,0
6307,8134,0
6308,7452,0
6309,11285,1
6310,4102,1
6311,9833,1
6312,10695,1
6313,2575,0
6314,5494,1
6315,4477,1
6316,9659,0
6317,6123,0
6318,1927,0
6319,7108,0
6320,6898,1
6321,7329,1
6322,6470,0
6323,2184,1
6324,8830,1
6325,9859,1
6326,11328,0
6327,150,0
6328,2176,0
6329,5685,1
6330,5832,1
6331,6362,0
6332,9102,0
6333,4282,1
6334,10836,0
6335,4994,1
6336,7931,1
6337,4378,0
6338,3827,1
6339,10765,0
6340,2805,1
6341,6755,1
6342,6339,1
6343,10355,1
6344,9027,0
6345,3126,0
6346,9109,0
6347,4137,0
6348,2589,1
6349,10752,1
6350,8226,1
6351,7382,1
6352,258,0
6353,5163,0
6354,4986,0
6355,1845,1
6356,11415,1
6357,1855,1
6358,42,0
6359,10989,0
6360,166,1
6361,8117,1
6362,5165,0
6363,7776,0
6364,11034,0
6365,5086,1
6366,9383,0
6367,1716,0
6368,6999,1
6369,6683,1
6370,9989,0
6371,8260,1
6372,1468,1
6373,5004,1
6374,1172,1
6375,9686,0
6376,9141,0
6377,11140,1
6378,2797,1
6379,7570,0
6380,10655,1
6381,770,1
6382,4285,0
6383,2819,1
6384,7209,1
6385,2699,1
6386,2440,0
6387,10481,1
6388,2980,1
6389,3090,1
6390,3177,0
6391,8289,0
6392,9638,0
6393,4310,0
6394,6772,0
6395,4722,1
6396,9376,1
6397,11023,0
6398,6356,0
6399,5702,0
6400,9623,0
6401,7201,0
6402,9111,1
6403,2511,1
6404,4366,1
6405,7096,1
6406,8220,0
6407,7634,1
6408,9794,0
6409,6210,1
6410,10981,1
6411,3183,1
6412,9764,1
6413,8782,0
6414,2853,1
6415,906,0
6416,6589,0
6417,6952,1
6418,9758,0
6419,7281,0
6420,2226,0
6421,2800,1
6422,3146,1
6423,6733,1
6424,10552,1
6425,5969,0
6426,5840,1
6427,6406,1
6428,1371,0
6429,11471,1
6430,528,1
6431,9207,1
6432,11233,0
6433,9507,1
6434,7947,0
6435,3871,0
6436,8140,1
6437,11360,0
6438,501,0
6439,7508,1
6440,7727,1
6441,5852,1
6442,4708,1
6443,6421,0
6444,7846,1
6445,9320,1
6446,4228,1
6447,11227,1
6448,7017,0
6449,6060,0
6450,9204,0
6451,8722,1
6452,6744,0
6453,10460,0
6454,2916,0
6455,8629,1
6456,4146,0
6457,6567,0
6458,1348,0
6459,7274,0
6460,758,0
6461,2601,1
6462,3481,0
6463,3658,1
6464,7666,0
6465,9998,0
6466,4461,0
6467,9433,1
6468,6687,0
6469,3075,0
6470,8686,1
6471,4395,1
6472,4343,0
6473,9784,0
6474,4340,1
6475,6958,0
6476,11283,1
6477,8848,0
6478,2493,0
6479,7003,0
6480,1145,0
6481,9062,0
6482,1324,0
6483,8774,1
6484,3565,0
6485,6215,1
6486,5133,1
6487,5589,1
6488,6757,1
6489,11392,0
6490,3997,1
6491,7556,0
6492,5671,1
6493,10305,0
6494,10841,0
6495,2198,1
6496,7236,0
6497,7424,0
6498,5237,1
6499,2976,1
6500,8166,1
6501,3138,0
6502,4157,0
6503,5733,1
6504,1708,1
6505,1010,1
6506,1800,1
6507,1495,1
6508,9018,1
6509,5007,0
6510,4543,1
6511,4232,0
6512,5430,1
6513,5242,0
6514,8767,0
6515,6043,0
6516,7287,0
6517,93,1
6518,2937,1
6519,1308,1
6520,10064,1
6521,5811,1
6522,11170,0
6523,5719,1
6524,9800,1
6525,5397,0
6526,6819,1
6527,540,0
6528,8534,1
6529,4466,1
6530,8344,0
6531,2522,1
6532,8834,1
6533,1201,1
6534,5408,1
6535,7500,1
6536,9796,1
6537,3585,1
6538,2059,1
6539,1720,1
6540,1687,1
6541,745,0
6542,119,0
6543,7019,1
6544,6011,0
6545,4192,0
6546,6340,0
6547,9453,0
6548,11452,1
6549,4647,1
6550,8576,0
6551,2553,0
6552,5905,0
6553,8156,0
6554,9959,1
6555,6045,0
6556,1253,0
6557,7573,0
6558,9829,0
6559,11148,1
6560,5848,1
6561,3423,0
6562,2351,1
6563,4283,1
6564,684,1
6565,9016,1
6566,636,0
6567,9374,0
6568,5214,0
6569,8635,0
6570,18,1
6571,6444,0
6572,1226,1
6573,2860,1
6574,4081,1
6575,7550,0
6576,1490,0
6577,3973,1
6578,9698,0
6579,6537,1
6580,8763,1
6581,9209,1
6582,8983,1
6583,8879,1
6584,10482,1
6585,3329,0
6586,1545,1
6587,6553,1
6588,6992,0
6589,9625,0
6590,5669,1
6591,5349,0
6592,9291,0
6593,4422,1
6594,5672,0
6595,1264,0
6596,5764,1
6597,8041,0
6598,7811,1
6599,2336,0
6600,9103,0
6601,6374,1
6602,10215,0
6603,9767,0
6604,10451,0
6605,10816,1
6606,2339,0
6607,148,0
6608,7700,0
6609,3676,1
6610,6165,1
6611,4308,1
6612,7592,0
6613,4374,1
6614,538,1
6615,864,0
6616,2571,0
6617,6658,0
6618,4773,1
6619,6310,1
6620,509,1
6621,2882,0
6622,4720,1
6623,9123,0
6624,11455,0
6625,6242,1
6626,2653,0
6627,453,1
6628,9616,1
6629,10880,0
6630,6117,0
6631,3663,1
6632,2668,0
6633,9631,1
6634,2787,0
6635,8798,0
6636,11187,1
6637,6739,0
6638,3284,0
6639,4008,0
6640,2343,1
6641,3247,1
6642,8546,1
6643,6433,1
6644,9755,0
6645,1711,0
6646,9344,1
6647,5837,1
6648,2725,0
6649,152,1
6650,6860,1
6651,2041,1
6652,641,1
6653,2795,1
6654,1195,1
6655,4958,1
6656,816,1
6657,10466,1
6658,1875,0
6659,7332,0
6660,10001,0
6661,10865,1
6662,7129,1
6663,6595,1
6664,8752,0
6665,6161,0
6666,1442,1
6667,9142,0
6668,3907,0
6669,7840,0
6670,7839,0
6671,10686,0
6672,5467,0
6673,8004,0
6674,7973,0
6675,5332,0
6676,927,1
6677,10771,1
6678,2360,1
6679,2796,1
6680,8328,1
6681,3217,0
6682,8956,1
6683,4540,1
6684,6395,1
6685,2906,0
6686,689,1
6687,1725,1
6688,9485,1
6689,5537,1
6690,7196,1
6691,10000,1
6692,2242,0
6693,335,1
6694,11447,0
6695,4031,1
6696,8992,0
6697,9221,1
6698,642,0
6699,6672,1
6700,1327,1
6701,9039,0
6702,567,0
6703,6974,0
6704,5765,0
6705,1492,0
6706,5042,1
6707,10825,1
6708,8165,1
6709,8889,1
6710,9137,1
6711,8925,1
6712,3115,1
6713,9580,1
6714,9445,0
6715,9168,0
6716,4687,0
6717,4300,1
6718,4387,1
6719,10270,0
6720,8306,1
6721,477,1
6722,5528,1
6723,8569,0
6724,7206,1
6725,6286,1
6726,2460,0
6727,2663,0
6728,1808,0
6729,11468,1
6730,3598,0
6731,645,1
6732,3381,1
6733,8535,0
6734,776,0
6735,10321,1
6736,10996,0
6737,1267,0
6738,5043,1
6739,7621,1
6740,8283,1
6741,301,1
6742,460,0
6743,3335,0
6744,3779,1
6745,2659,0
6746,1443,1
6747,9385,1
6748,10164,1
6749,9879,1
6750,7127,0
6751,2077,0
6752,7921,0
6753,2630,1
6754,1220,0
6755,10326,1
6756,73,0
6757,428,1
6758,3696,1
6759,10068,1
6760,5518,0
6761,11543,1
6762,5175,1
6763,9600,1
6764,10382,0
6765,394,0
6766,7781,0
6767,11143,0
6768,6712,1
6769,2807,1
6770,1785,1
6771,261,1
6772,4756,1
6773,2890,1
6774,6046,1
6775,5583,1
6776,5680,0
6777,9953,0
6778,10537,0
6779,2425,1
6780,1636,0
6781,6849,1
6782,4625,0
6783,4281,0
6784,11276,1
6785,11348,1
6786,2277,1
6787,8935,0
6788,3426,1
6789,7707,0
6790,4801,0
6791,1653,0
6792,5115,0
6793,7836,1
6794,10468,0
6795,651,1
6796,9723,0
6797,1242,0
6798,4770,0
6799,6187,1
6800,9556,1
6801,7142,1
6802,2913,1
6803,6391,0
6804,2960,1
6805,5573,1
6806,5154,1
6807,9403,1
6808,4755,1
6809,11133,0
6810,2106,1
6811,4824,1
6812,145,1
6813,2469,1
6814,556,0
6815,7193,1
6816,3572,0
6817,8600,0
6818,7248,0
6819,2459,0
6820,11516,0
6821,1382,1
6822,8342,1
6823,9149,1
6824,11175,1
6825,8458,0
6826,5930,1
6827,6212,0
6828,182,0
6829,5140,1
6830,4053,0
6831,7705,0
6832,2910,1
6833,8303,0
6834,10211,1
6835,623,1
6836,515,1
6837,10291,0
6838,4778,1
6839,9754,0
6840,10705,0
6841,10891,1
6842,3134,1
6843,6530,1
6844,10902,0
6845,7814,0
6846,7400,0
6847,6940,0
6848,694,1
6849,8042,1
6850,7585,1
6851,4546,1
6852,9520,0
6853,10822,1
6854,4113,0
6855,1496,0
6856,5147,0
6857,3357,0
6858,6454,1
6859,1257,0
6860,7704,1
6861,530,0
6862,4963,1
6863,2605,1
6864,2293,1
6865,8054,0
6866,10327,0
6867,5992,0
6868,10971,0
6869,5227,1
6870,5341,1
6871,8060,1
6872,8896,1
6873,2634,0
6874,10719,0
6875,5710,1
6876,3976,1
6877,6076,0
6878,4398,1
6879,11119,0
6880,3601,1
6881,125,0
6882,11366,1
6883,243,0
6884,10117,0
6885,80,0
6886,2995,1
6887,4758,1
6888,8541,0
6889,3745,1
6890,3815,1
6891,10956,0
6892,8785,0
6893,8863,1
6894,6600,1
6895,3016,1
6896,9028,1
6897,9601,0
6898,232,0
6899,2563,0
6900,4007,1
6901,8517,1
6902,9922,0
6903,5287,0
6904,4317,0
6905,9705,1
6906,2669,1
6907,4701,0
6908,3181,0
6909,9861,0
6910,8071,1
6911,9980,1
6912,6459,0
6913,8880,0
6914,1350,0
6915,5950,0
6916,5077,0
6917,8592,1
6918,4898,1
6919,5674,1
6920,9646,0
6921,5559,0
6922,807,1
6923,6383,1
6924,153,1
6925,4956,0
6926,1416,0
6927,3646,1
6928,8990,1
6929,9597,1
6930,7403,0
6931,659,0
6932,815,0
6933,6331,0
6934,9706,1
6935,794,1
6936,6368,1
6937,4558,0
6938,465,1
6939,8080,0
6940,9391,0
6941,8521,1
6942,2369,0
6943,1262,0
6944,9442,1
6945,4985,1
6946,2154,1
6947,1805,0
6948,9259,0
6949,10065,0
6950,7515,1
6951,10887,1
6952,9278,0
6953,7502,1
6954,37,0
6955,4585,1
6956,5468,1
6957,3675,1
6958,5375,0
6959,1792,1
6960,1663,1
6961,942,1
6962,6635,1
6963,4865,1
6964,7352,0
6965,10410,0
6966,10785,1
6967,9756,0
6968,9954,0
6969,2581,1
6970,1729,0
6971,1022,1
6972,2752,0
6973,1319,0
6974,10319,0
6975,4258,1
6976,4935,0
6977,1458,1
6978,4221,1
6979,6991,1
6980,7995,1
6981,1504,0
6982,1153,1
6983,10378,0
6984,11530,1
6985,960,0
6986,2136,0
6987,6524,1
6988,3863,1
6989,1306,1
6990,8697,0
6991,100,0
6992,2642,0
6993,544,0
6994,9578,1
6995,1450,0
6996,350,0
6997,2946,1
6998,4430,1
6999,2203,0
7000,7361,1
7001,9382,1
7002,11544,1
7003,2729,0
7004,10387,0
7005,6931,1
7006,7777,0
7007,5368,0
7008,313,0
7009,4490,1
7010,6854,0
7011,4083,1
7012,2625,1
7013,7649,0
7014,4649,1
7015,8901,1
7016,10348,1
7017,3917,0
7018,982,1
7019,7661,1
7020,2747,0
7021,2900,1
7022,9481,1
7023,11048,0
7024,11205,1
7025,9510,1
7026,4998,1
7027,4240,0
7028,11356,1
7029,9410,1
7030,8481,0
7031,8530,1
7032,5576,1
7033,5316,1
7034,2233,0
7035,7716,1
7036,2956,1
7037,11537,0
7038,11088,1
7039,1946,1
7040,10059,0
7041,6092,0
7042,3442,1
7043,3500,1
7044,2127,1
7045,7360,1
7046,2730,0
7047,2243,1
7048,1549,0
7049,215,1
7050,10385,1
7051,6601,0
7052,10536,0
7053,903,0
7054,2657,0
7055,10826,1
7056,5977,1
7057,10112,0
7058,8315,0
7059,6029,1
7060,9652,1
7061,1028,0
7062,9089,0
7063,9423,1
7064,2074,1
7065,8173,1
7066,4052,1
7067,3074,0
7068,3588,0
7069,10792,1
7070,23,0
7071,8496,1
7072,10648,0
7073,4775,1
7074,7655,0
7075,4927,0
7076,5927,1
7077,8405,1
7078,6423,1
7079,4567,0
7080,7012,1
7081,1142,1
7082,9377,1
7083,8119,1
7084,11308,1
7085,11207,1
7086,7739,0
7087,4297,0
7088,11200,0
7089,1240,0
7090,2063,1
7091,6700,1
7092,6126,1
7093,8319,0
7094,5731,1
7095,5326,1
7096,4314,0
7097,9903,1
7098,4377,1
7099,3824,0
7100,7238,1
7101,639,1
7102,10429,0
7103,7616,0
7104,8812,1
7105,9057,1
7106,5558,1
7107,7740,0
7108,879,1
7109,11350,0
7110,9288,0
7111,6471,0
7112,8640,1
7113,330,1
7114,767,1
7115,904,1
7116,287,1
7117,4357,1
7118,276,1
7119,7866,0
7120,3955,0
7121,9147,0
7122,867,1
7123,374,1
7124,7979,1
7125,3635,0
7126,11064,1
7127,1787,1
7128,296,1
7129,2561,0
7130,3482,1
7131,5718,1
7132,5568,1
7133,5944,1
7134,9298,1
7135,4180,0
7136,3159,0
7137,186,1
7138,7077,1
7139,10508,0
7140,11058,0
7141,9314,1
7142,6093,1
7143,921,1
7144,9460,1
7145,8011,0
7146,5562,0
7147,7190,0
7148,217,1
7149,21,1
7150,5135,1
7151,7966,0
7152,1363,0
7153,6982,0
7154,9297,1
7155,6951,0
7156,4851,1
7157,8688,1
7158,10082,1
7159,2195,0
7160,8944,0
7161,1665,1
7162,10760,1
7163,6515,1
7164,3829,0
7165,11408,0
7166,2643,1
7167,5284,0
7168,8127,0
7169,1599,0
7170,2791,1
7171,7988,1
7172,10849,1
7173,1501,1
7174,10009,1
7175,6779,0
7176,4802,1
7177,4512,0
7178,9235,1
7179,6526,0
7180,2943,0
7181,10565,0
7182,8078,1
7183,3285,0
7184,698,0
7185,949,1
7186,10454,1
